Item ID,Item,Description,Item Sales Rep,DNR Activity Code,Item Vendor,Last Date Sold,Total Inventory on Hand, Preferred Vendor,Last Date Purchased, Buyer Name,Preferred Vendor Price,Extended Cost 
81249,070238,C16B 16oz Clear PRESENTA BOWL8/63/CS,N/A,O Non Stock Inactive,C16B,03/30/2024,4,2440 DART CONTAINER CORPORATION,04/04/2024,Karen Groves,60.29,241.16
81256,070249,B8SB 8oz BLACK SQUARE BOWL504/CS PRESENTABOWL **So**,N/A,N Stock Active,B8SB,05/15/2024,16,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,34.62,553.92
125481,071033,ME-6 4OZ PLASTIC CONT10/100,N/A,O Non Stock Inactive,ME-6,N/A,2,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,135.62,271.24
125482,071134,LCR16F FLAT LID 10/100,N/A,O Non Stock Inactive,LCR16F-00090,N/A,6,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,90.85,545.10
125483,071161,SBX6KW WHT KNIFE 10/100,N/A,O Non Stock Inactive,SBX6KW-0007,N/A,22,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,23,506.00
81276,071226,20U16ESC 20OZ ESCAPE HOT CUPFUSION  500/CS,N/A,N Stock Active,20U16ESC,03/19/2024,7,2440 DART CONTAINER CORPORATION,04/25/2024,Karen Groves,94.99,664.93
125484,072046,LME-6 PLASTIC LID 10/100,N/A,O Non Stock Inactive,LME-6,N/A,9,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,59.86,538.74
125485,072071,LDS58 HIGH DLID 1M/CS,N/A,O Non Stock Inactive,LDS58-00090,N/A,1,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,58.85,58.85
125487,072114,RSFB5 5OZ CHAMPAGNE BOWL 1M 1M/CS,N/A,O Non Stock Inactive,RSFB5-0019,N/A,2,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,17.63,35.26
129564,080133,RE-118 BANQUET SPOON SLOTTED 11-1/4" REGENCY DOZEN,N/A,O Non Stock Inactive,RE-118,N/A,2,1880 Hospitality,N/A,Eleni Davis,42.81,85.62
129031,080168,RC472WH 14X10 WHT CATER TRAY 25/CS,N/A,O Non Stock Inactive,RC472WH,N/A,7,4472 FINELINE SETTINGS,N/A,Karen Groves,31.5,220.50
126694,080246,T9707 7" CLEAR TONG 144/CS,N/A,O Non Stock Inactive,T9707CL,N/A,1,4472 FINELINE SETTINGS,N/A,Karen Groves,36.62,36.62
118999,080355,420BL-24 CLR DOME LID F/24 OVAL BOWL 250/CS,N/A,N Stock Active,420BL-24,N/A,153,4472 FINELINE SETTINGS,N/A,Karen Groves,52.47,8027.91
100512,080402,9916 16" Black FLAT TRAY 36/CS,N/A,N Stock Active,9916,04/12/2024,6,10650 SABERT CORPORATION,05/09/2024,Karen Groves,65.01,390.06
81368,080411,ST16T 16" SQ/RND BLACK TRAY50/CS,N/A,N Stock Active,121995,04/12/2024,6,8897 PLACON CORPORATION,N/A,Karen Groves,66,396.00
81373,080416,SB2X-80B 80oz Black SQ/RND BOWL50/CS,N/A,O Non Stock Inactive,SB2X-80B,N/A,9,8897 PLACON CORPORATION,N/A,Karen Groves,32.42,291.78
81377,080420,SDLL-2 9" SQ/RND LID F/48 BOWL150/CS,N/A,O Non Stock Inactive,111642001,N/A,1,8897 PLACON CORPORATION,N/A,Karen Groves,53.53,53.53
81378,080422,ST14T 14" SQ/RND BLACK TRAY50/CS,N/A,O Non Stock Inactive,154126,N/A,7,8897 PLACON CORPORATION,N/A,Karen Groves,62.9,440.30
81379,080423,ST14LH 14" Clear HIGH SQ/RNDDOME LID 50/CS,N/A,N Stock Active,154128,N/A,5,8897 PLACON CORPORATION,N/A,Karen Groves,53.47,267.35
81380,080424,SBM-24B 24oz SQUARE Black BOWL300/CS,N/A,N Stock Active,SWBM-24B,N/A,3,8897 PLACON CORPORATION,N/A,Karen Groves,52,156.00
81384,080428,SBS-12B 12oz SQUARE Black BOWL500/CS,N/A,N Stock Active,108163001,N/A,4,8897 PLACON CORPORATION,N/A,Karen Groves,97.54,390.16
100579,088222,12018T300 18oz Clear BOWL 300/CS,N/A,O Non Stock Inactive,12018T300,N/A,1,10650 SABERT CORPORATION,N/A,Karen Groves,35.11,35.11
100592,088243,51900B150 FLAT LGE LID 150/CS,N/A,N Stock Active,51900B150,N/A,52,10650 SABERT CORPORATION,N/A,Karen Groves,41.94,2180.88
100658,088368,51402TR1000 TAMPER RESIST LID1M/CS,N/A,N Stock Active,51402TR1000,N/A,1,10650 SABERT CORPORATION,N/A,Karen Groves,144.37,144.37
126697,088431,530805F300N 8X4 RECT LID 300/,N/A,O Non Stock Inactive,530805F300N,N/A,1,10650 SABERT CORPORATION,N/A,Karen Groves,91.2,91.20
100483,088497,C76100040N25 10" 4-COMP ROUNDPLATTER WITH DOME LID 25/CS,N/A,O Non Stock Inactive,C76100040N25,N/A,2,10650 SABERT CORPORATION,N/A,Karen Groves,65.57,131.14
100731,088512,711506Z180 Black RECT CONTAINER6.5X15 180/CS,N/A,O Non Stock Inactive,711506Z180,02/22/2024,10,10650 SABERT CORPORATION,03/15/2024,Karen Groves,57.69,576.90
100732,088513,511506Z180 Clear LID F/RECT CONT6.5X15 180/CS,N/A,O Non Stock Inactive,511506Z180,02/22/2024,10,10650 SABERT CORPORATION,03/15/2024,Karen Groves,57.11,571.10
123715,089160,9308PP 8X11 RECT BLK CATER TRAY 72/CS,N/A,O Non Stock Inactive,9308PP,N/A,1,10650 SABERT CORPORATION,N/A,Karen Groves,51.66,51.66
108565,091106,P3X3W-12 PILLAR CANDLE 3X3 WHITE DZ - SPEC ORD,N/A,O Non Stock Inactive,P3X3W-12,04/24/2024,2,4155 HOLLOWICK INC.,03/11/2024,Eleni Davis,23.3,46.60
100182,091133,DWP 3X3 PILLARS WHITE 12/CSDINE-AGLOW 3X3.5 -,N/A,O Non Stock Inactive,DWP 3X3,N/A,2,NP&PC-DINE-A-GLOW,N/A,Eleni Davis,29.25,58.50
126699,091137,3X6W  3X6 PILLARS WHITE 12/CS,N/A,O Non Stock Inactive,3X6W,N/A,5,PICO HOSPITALITY INC.,04/02/2024,Eleni Davis,40.72,203.60
110679,1001625,T17 VAC FAN 1200149 GVM036015,N/A,O Non Stock Inactive,GVM036015,N/A,1,3791 GOFER PARTS,N/A,Patrick Golden,110.25,110.25
110725,1001671,TA-25ES casters 5" set of 4 brakes on 2,N/A,O Non Stock Inactive,TA-25ES,N/A,1,196 ADVANCE TABCO,N/A,Christine Nelson,186,186.00
97110,100366,LABEL SATURDAY ORANGE 1X2 1M/RREMOVEABLE  STOCK        1M/RL,N/A,O Non Stock Inactive,IT110036-6,N/A,1,2495 DAYMARK SAFETY SYSTEMS,N/A,Erin Ventola,4.75,4.75
104529,101179,CONTAINER DELI 12OZ W/LID,N/A,O Non Stock Inactive,DC12240C,N/A,1,AMERCARE ROYAL LLC,N/A,Matt Miller,40.73,40.73
124968,101215,TP10DGM 10oz GRADUATED MEDI CUP 1M/CS,N/A,O Non Stock Inactive,TP10DGM,N/A,5,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,89.61,448.05
125498,101266,DL620 NO HOLE DOME LID  25/100,N/A,O Non Stock Inactive,DL620,N/A,1,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,198.22,198.22
126704,101280,640TS 12oz SLOTTED LID 25/  25/100,N/A,O Non Stock Inactive,640TS-0090,N/A,1,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,59.33,59.33
125500,101619,TL12R PLAS TRAVEL LID,N/A,O Non Stock Inactive,TL12R,N/A,17,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,32.95,560.15
125501,101621,RL8 TEAR TAB LID 10/100,N/A,O Non Stock Inactive,RL8,N/A,7,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,26.76,187.32
125502,101622,RL12 PLAS TEAR TAB LID  10/100,N/A,O Non Stock Inactive,RL12,N/A,3,2440 DART CONTAINER CORPORATION,N/A,Karen Groves,30.58,91.74
81505,102058,TD40024 24-26OZ COMBO PAK240/CS,N/A,O Non Stock Inactive,TD40024,N/A,1,5683 KARI OUT COMPANY,N/A,Karen Groves,26.5,26.50
128706,1105608,Hand Sink w knee pedals & temp valve,N/A,O Non Stock Inactive,PBHS-W-0909-KV2MB/PB-MV,03/14/2024,2,5078 JOHN BOOS & COMPANY,04/05/2024,Christine Nelson,493.05,986.10
128721,1105932,RJ45 Cat 6 Ethernet Patch Cable,N/A,O Non Stock Inactive,B00N2VILDM,N/A,1,345 AMAZON,N/A,Patrick Golden,5.88,5.88
128724,1105935,P-630 Air Mover Left Housing,N/A,O Non Stock Inactive,016-049,01/24/2024,1,13822 XPOWER MANUFACTURE  INC.,05/17/2024,Patrick Golden,12,12.00
128737,1105949,D-Shaped Washer,N/A,O Non Stock Inactive,028-006,01/24/2024,1,13822 XPOWER MANUFACTURE  INC.,05/17/2024,Patrick Golden,0.5,0.50
128738,1105950,Bushing,N/A,O Non Stock Inactive,022-002,01/24/2024,1,13822 XPOWER MANUFACTURE  INC.,05/17/2024,Patrick Golden,0.5,0.50
128739,1105952,Fan,N/A,O Non Stock Inactive,010-007,01/24/2024,1,13822 XPOWER MANUFACTURE  INC.,05/17/2024,Patrick Golden,7.5,7.50
128740,1105967,FLAT WASHER,N/A,O Non Stock Inactive,151-017,01/24/2024,1,13822 XPOWER MANUFACTURE  INC.,05/17/2024,Patrick Golden,0.5,0.50
128741,1105968,SPRING WASHER,N/A,O Non Stock Inactive,152-002,01/24/2024,1,13822 XPOWER MANUFACTURE  INC.,05/17/2024,Patrick Golden,0.5,0.50
128742,1105970,PHILIPS PAN HEAD MACHINE SCREW,N/A,O Non Stock Inactive,144-002,01/24/2024,1,13822 XPOWER MANUFACTURE  INC.,05/17/2024,Patrick Golden,0.25,0.25
130132,1105979,CONNECTOR  FILTER & SOLUTION RCVR00747,N/A,O Non Stock Inactive,RCVR00747,N/A,1,2800 IPC EAGLE,N/A,Patrick Golden,33.02,33.02
130135,1105982,SWITCH A03785101,N/A,O Non Stock Inactive,A03785101,04/25/2024,2,1125 EDMAR CORPORATION,N/A,Patrick Golden,4.08,8.16
130140,1107650,HARNESS CONTROL PANEL PKD 9100000845,N/A,O Non Stock Inactive,9100000845,N/A,1,7777 NILFISK-ADVANCE  INC.,05/02/2024,Patrick Golden,20.97,20.97
81532,110861,7350-SP Clear INSERT DISH 2500/C3.5x3.5x1,N/A,O Non Stock Inactive,7350-SP,N/A,2,EASYPAK LLC,N/A,Karen Groves,29.65,59.30
130158,1110956,HANDLE BAR 1463067000,N/A,O Non Stock Inactive,1463067000,02/15/2024,1,7777 NILFISK-ADVANCE  INC.,N/A,Patrick Golden,536.87,536.87
81559,111438,SVC31512P 12OZ VERSALITE ALPHAPOLYPRO FOAM 990/CS,N/A,O Non Stock Inactive,SVC31512P ALPHA,03/12/2024,4,1023 BERRY GLOBAL,05/06/2024,Karen Groves,105.8,423.20
130441,1121094,Faucet  deck mount swivel  single hole 7-13/16"H  6-1/8" spread w/ lever handle,N/A,O Non Stock Inactive,5F-1SLX06,N/A,1,11530 T&S BRASS AND BRONZE WORKS INC,03/05/2024,Noel Webster,49.7,49.70
130451,1121387,HOSE ASSY-DRAIN-PU-1.5-BLACK,N/A,O Non Stock Inactive,56117789-SP,05/03/2024,2,NILFISK INC,05/30/2024,Patrick Golden,60.93,121.86
130690,1122004,8oz Banquet China Soup Plate/Bowl - 12/cs,N/A,O Non Stock Inactive,BADP23,03/14/2024,3,9966 RAK PORCELAIN USA  INC.,04/19/2024,Eleni Davis,57.77,173.31
130932,1123128,26010400  Grease Solv Degreaser 4/1Gallon,N/A,N Stock Active,26010400,N/A,12,1065 BETCO CORPORATION,03/20/2024,Noel Marucut,33.47,401.64
130933,1123131,26090400  Dumpster Treatment 4/1Gallon,N/A,N Stock Active,26090400,N/A,12,1065 BETCO CORPORATION,03/20/2024,Noel Marucut,43.97,527.64
130980,1123822,Camshelving 5-tier Sheliving Unit 24x24x72 - EA,N/A,O Non Stock Inactive,EXU242472V5480,03/06/2024,1,1610 CAMBRO MANUFACTURING COMPANY,03/27/2024,Eleni Davis,319.5,319.50
130983,1123825,Camshelving 5-tier Shelving Unit 24x60x84 - EA,N/A,O Non Stock Inactive,EXA246084V5480,04/02/2024,2,1610 CAMBRO MANUFACTURING COMPANY,03/27/2024,Eleni Davis,463.5,927.00
130984,1123826,Camshelving Dunnage Stand Support 24x6-1/2 Speckled Gray - EA,N/A,O Non Stock Inactive,CSDS24H6480,03/06/2024,2,1610 CAMBRO MANUFACTURING COMPANY,03/27/2024,Eleni Davis,33.64,67.28
130995,1124173,Kranzle Switch Clamping Frame with Seal 1122 1622,N/A,O Non Stock Inactive,9743453,04/12/2024,1,2647 DIRT KILLER,04/04/2024,Patrick Golden,5.5,5.50
118953,112420,DLT310SRCP 20oz FLAT LID 2100/CS,N/A,O Non Stock Inactive,1902408,05/15/2024,5,1023 BERRY GLOBAL,04/24/2024,Karen Groves,54.05,270.25
131079,1125942,Corner Guard Outside 2x2x84,N/A,O Non Stock Inactive,Corner842-Out,N/A,1,5078 JOHN BOOS & COMPANY,03/13/2024,Noel Webster,76.98,76.98
131080,1125943,Corner Guard Outside 2x2x48,N/A,O Non Stock Inactive,Corner482-Out,N/A,4,5078 JOHN BOOS & COMPANY,03/13/2024,Noel Webster,64.21,256.84
131104,1125969,6101943  No/Low Maintenance Flooring Cleaner and Protector 2/2Ltr,N/A,O Non Stock Inactive,6101943,N/A,2,2830 ECOLAB INC.,03/13/2024,Noel Marucut,137.61,275.22
131115,1126318,R72CT-72T Griddle NG,N/A,O Non Stock Inactive,R72CT-72T,03/20/2024,1,VENANCIO USA,03/14/2024,Christine Nelson,4182.82,4182.82
131116,1126319,Eureka Sanitaire Belt Longlife Flat #39557,N/A,O Non Stock Inactive,39557,03/13/2024,2,345 AMAZON,05/30/2024,Patrick Golden,11.22,22.44
131164,1127044,209KCK8512 Kraft Triple Sandwich Wedge w/window 500/cs,N/A,O Non Stock Inactive,209KCK8512,04/22/2024,3,8733 PACKNWOOD,05/09/2024,Karen Groves,112.04,336.12
131226,1128124,20 inch nylon scrubbing brush 1016810,N/A,O Non Stock Inactive,175-7770,N/A,1,11960 USA CLEAN,N/A,Patrick Golden,302.5,302.50
131382,1129627,5x5x5 Kraft Corrugated Box ECT-32 25/Bundle,N/A,O Non Stock Inactive,555,03/28/2024,8,BOX PARTNERS  LLC,04/25/2024,Matt Miller,7.78,62.24
131383,1129628,12x10x12 Kraft Corrugated Box ECT-32 25/Bundle,N/A,O Non Stock Inactive,121012,03/28/2024,1,BOX PARTNERS  LLC,04/25/2024,Matt Miller,24.9,24.90
131384,1129629,15x15x12 Kraft Corrugated Box ECT-32 25/Bundle,N/A,O Non Stock Inactive,151512,03/28/2024,8,BOX PARTNERS  LLC,04/25/2024,Matt Miller,37.29,298.32
131436,1130944,10oz Zombie Colling Glass Straight Sided - 72/cs,N/A,O Non Stock Inactive,53,N/A,1,SUPREME HOTEL & RESTAURANT SUPPLY,N/A,Eleni Davis,89.43,89.43
131542,1131735,Delta-Q IC650 Battery Charger 24 Volt  27 Amp  Includes Direct Connection Cable,N/A,O Non Stock Inactive,GCH02425OBQ4,N/A,1,3791 GOFER PARTS,04/08/2024,Patrick Golden,435.81,435.81
131592,1133077,12X6X6 ECT32 CARTON 25/BDL,N/A,O Non Stock Inactive,1266,03/28/2024,8,BOX PARTNERS  LLC,04/25/2024,Matt Miller,12.64,101.12
131604,1133090,FVP201 Prepfit Vinyl Glove PF Small 10/100 CS,N/A,O Non Stock Inactive,FVP201,05/08/2024,2,2908 ELARA FOODSERVICE DISPOSABLES,04/08/2024,Matt Miller,16.95,33.90
131702,1134222,GRWS24-UB WALL MOUNT OVERSHELF 24"X12,N/A,O Non Stock Inactive,GRWS24-UB,04/24/2024,1,5078 JOHN BOOS & COMPANY,04/26/2024,Christine Nelson,247.95,247.95
131831,1135979,VF45043 3.5x3.5 Sugarcane Plate w/Blk PLA Lamination 400/cs,N/A,O Non Stock Inactive,VF45043,04/17/2024,7,11043 SOLIA INC,05/02/2024,Karen Groves,50.2,351.40
131863,1136347,TTSET-4FT Top Track 4' Section,N/A,O Non Stock Inactive,TTSET-4FT Top Track 4' Section,N/A,2,4520 INTERMETRO INDUSTRIES CORP,04/17/2024,Christine Nelson,266.4,532.80
131934,1138101,SEE-ALL SIGHT GLASS 3/8 ODF,N/A,O Non Stock Inactive,SA13S,N/A,1,211 AIRECO SUPPLY INC.,04/15/2024,Denise McKay,24.42,24.42
131952,1138123,Tossware 14oz Lexus Vino  252/cs,N/A,O Non Stock Inactive,KSA11930-VI,04/18/2024,1,11779 TOSSWARE,05/15/2024,Karen Groves,198,198.00
131953,1138124,Tossware 12oz Lexus Rocks Glass 252/cs,N/A,O Non Stock Inactive,KSA11931-RC,04/18/2024,3,11779 TOSSWARE,05/08/2024,Karen Groves,198,594.00
131962,1138136,Tossware 12oz Deloitte Rocks Glass 252/cs,N/A,O Non Stock Inactive,KSA11929-RC,04/17/2024,12,11779 TOSSWARE,05/08/2024,Karen Groves,198,2376.00
132129,1139645,CIRCUIT BREAKER 30A,N/A,O Non Stock Inactive,9095706000,05/07/2024,1,NILFISK INC,05/22/2024,Patrick Golden,42.69,42.69
132132,1139648,TENNANT : HOSE KIT  DRAIN  PVC  CI 9040175,N/A,O Non Stock Inactive,TN9040175,05/14/2024,1,3791 GOFER PARTS,05/23/2024,Patrick Golden,162.75,162.75
132149,1139666,Rubber boot for switch 130990,N/A,O Non Stock Inactive,175-0329,05/08/2024,1,11960 USA CLEAN,05/24/2024,Patrick Golden,15.84,15.84
132157,1139676,Operation decal 120675,N/A,O Non Stock Inactive,175-1280,05/08/2024,1,11960 USA CLEAN,05/24/2024,Patrick Golden,4.29,4.29
132162,1139679,Squeegee assembly for TASKI SWINGO XP-R,N/A,O Non Stock Inactive,192-9272,05/08/2024,1,11960 USA CLEAN,05/24/2024,Patrick Golden,676.5,676.50
132308,1141869,JBR-6-36 36" 6 BURNER RANGE,N/A,O Non Stock Inactive,JBR-6-36,04/25/2024,1,5082 JADE RANGE LLC,05/09/2024,Christine Nelson,5622.88,5622.88
132309,1141870,S-36-BIST BISTRO 36" SINGLE DECK HIGH SHELF S/O,N/A,O Non Stock Inactive,S-36-BIST,04/25/2024,1,5082 JADE RANGE LLC,05/09/2024,Christine Nelson,1178.59,1178.59
132349,1142247,GJO25012  2-PLY 8X11 WHITE HOUSEHOLD TOWEL 12/CS  250-SHEETS/RL,N/A,O Non Stock Inactive,GJO25012,05/28/2024,17,S.P. RICHARDS COMPANY,05/01/2024,Noel Marucut,23.44,398.48
132376,1143283,4-1/2" Wood Picks Golf Tee - 25 ea White  Blue  Green & Red - Bamboo - 100/pack - 12 Packs/Case,N/A,O Non Stock Inactive,BAMSP345,04/18/2024,13,11545 TABLECRAFT PRODUCTS CO. INC.,05/13/2024,Eleni Davis,41.04,533.52
132377,1143284,Drive hub 3 lug 1264136,N/A,O Non Stock Inactive,675-9914,05/03/2024,1,11960 USA CLEAN,05/24/2024,Patrick Golden,113.8,113.80
132378,1143285,CARTRIDGE  EC-H2O NANOCLEAN WCM  270ML 9013646,N/A,O Non Stock Inactive,TN9013646,05/03/2024,1,3791 GOFER PARTS,05/17/2024,Patrick Golden,264.7,264.70
132381,1143290,HOUSING  HEAD  43CM 1212324,N/A,O Non Stock Inactive,TN1212324,05/03/2024,1,3791 GOFER PARTS,05/17/2024,Patrick Golden,109.9,109.90
132382,1143291,SLEEVE  P/M  0.38B 0.50D 0.6L [430SS] 1027926,N/A,O Non Stock Inactive,TN1027926,05/03/2024,1,3791 GOFER PARTS,05/17/2024,Patrick Golden,4.67,4.67
132383,1143292,Screw M8-1.25 x 35mm hex head stainless steel 09023 200032496,N/A,O Non Stock Inactive,999-0786,05/03/2024,1,11960 USA CLEAN,05/24/2024,Patrick Golden,1.12,1.12
132384,1143293,NUT  HEX M8 x 1.25  THIN PATTERN NYLON INSERT  STAINLESS STEEL 08713,N/A,O Non Stock Inactive,GZN2L2580000A20000,05/03/2024,1,3791 GOFER PARTS,05/10/2024,Patrick Golden,1.06,1.06
132393,1143302,BE-HC16PLA 16oz COMPOSTABLE DBL WALL HOT CUP  500/CS,N/A,O Non Stock Inactive,BE-HC16PLA,04/30/2024,34,1092 BETTER EARTH,05/09/2024,Karen Groves,87.55,2976.70
132398,1143308,BREAKER  CIRCUIT  35A,N/A,O Non Stock Inactive,911681,04/30/2024,4,8712 PACIFIC FLOORCARE,05/24/2024,Patrick Golden,21.43,85.72
132410,1143658,SWITCH KIT  W/ WASHERS  FR/ F/1072041,N/A,O Non Stock Inactive,9010860,N/A,1,11649 TENNANT,04/30/2024,Patrick Golden,29.9,29.90
132420,1143671,VALVE-DUCK BILL 8 FL,N/A,N Stock Active,HC199049,N/A,8,3906 H C DUKE & SON,05/24/2024,Denise McKay,4.8,38.40
132461,1144386,Tossware 9oz 1895 Club Stemless Flute 252/cs,N/A,O Non Stock Inactive,N/A,05/23/2024,4,11779 TOSSWARE,05/22/2024,Karen Groves,188,752.00
132625,1146573,2.5# White Food Tray  500/cs,N/A,O Non Stock Inactive,0421,05/08/2024,46,11100 SOUTHERN CHAMPION TRAY CO.,09/24/2024,Erin Ventola,18.5,851.00
132658,1146944,Spark Plug For 17HP Kawasaki Engines  RCJ8Y,N/A,O Non Stock Inactive,GPRSPLG01,05/09/2024,2,3791 GOFER PARTS,05/23/2024,Patrick Golden,7.26,14.52
132668,1146954,CELLULAR GATEWAY KIT-US,N/A,O Non Stock Inactive,56122730,05/30/2024,1,NILFISK INC,N/A,Patrick Golden,1536.13,1536.13
132705,1147328,U-ADA24RS-13B UNDERCOUNTER REFRIGERATOR,N/A,O Non Stock Inactive,U-ADA24RS-13B,N/A,1,12019 ULINE,N/A,Christine Nelson,2394.5,2394.50
132706,1147329,SE18RS-2FD ELECTRIC FRYER BATTERY 440/480V/60/3-PH,N/A,O Non Stock Inactive,SE18RS-2FD,N/A,1,Pitco Frialator,05/20/2024,Christine Nelson,28775.87,28775.87
132788,1148754,Shaker 6oz Swirl Black Perforated Plastic Top - 12/cs,N/A,O Non Stock Inactive,P260BK,05/15/2024,2,11545 TABLECRAFT PRODUCTS CO. INC.,05/28/2024,Eleni Davis,28.56,57.12
132789,1148755,Shaker 6oz Swirl Black Slotted Plastic Top - 12/cs,N/A,O Non Stock Inactive,P260SLBK,05/15/2024,2,11545 TABLECRAFT PRODUCTS CO. INC.,05/28/2024,Eleni Davis,28.56,57.12
