Item ID,Item,Description,Item Sales Rep,DNR Activity Code,Item Vendor,Last Date Sold,Total Inventory on Hand, Preferred Vendor,Last Date Purchased, Buyer Name,Preferred Vendor Price,Extended Cost 
101185,223737,B735STSF BAGUE TEASPOON18/0 - 36/BOX -,N/A,O Non Stock Inactive,B735STSF,08/21/2024,6,1880 Hospitality,05/16/2024,Eleni Davis,32.82,196.92
101186,223738,B735SRBF BAGUE BOUILON SPOON36/BOX - STOCK,N/A,N Stock Active,B735SRBF,09/19/2024,11,1880 Hospitality,05/16/2024,Eleni Davis,53.97,593.67
97186,224011,0030-11 DINNER FORK EUROPEAN18/8 SHANGARILA - DZ,N/A,N Stock Active,0030-11,09/17/2024,1,FOODWARE LLC,09/12/2024,Eleni Davis,16.26,16.26
97187,224018,0030-18 DINNER KNIFE EUROPEAN18/8 - SHANGARILA - DZ - STOCK,N/A,N Stock Active,0030-18,09/17/2024,3,FOODWARE LLC,09/10/2024,Eleni Davis,15.31,45.93
97188,224023,0030-23 SERVING SPOON 11.5" SOLID SHANGARILA EXTRA HEAVY DUTY - DZ,N/A,N Stock Active,0030-23,09/10/2024,1,FOODWARE LLC,08/23/2024,Eleni Davis,34.02,34.02
126769,224101,RE-101 REGENCY TEASPOON DOZ 18/8 - SPEC ORD,N/A,N Stock Active,RE-101,07/12/2024,25,1880 Hospitality,07/18/2024,Eleni Davis,9.24,231.00
101187,224103,RE103 REGENCY DESSERT SPOONDZ - STOCK,N/A,N Stock Active,RE-103,05/08/2024,26,1880 Hospitality,N/A,Eleni Davis,15.12,393.12
126770,224104,RE-105 REGENCY DINNER FORK DOZ SPEC ORD,N/A,N Stock Active,RE-105,08/19/2024,20,1880 Hospitality,07/18/2024,Eleni Davis,13.07,261.40
126771,224106,RE-106 REGENCY SALAD FORK DOZ,N/A,N Stock Active,RE-106,07/24/2024,19,1880 Hospitality,07/18/2024,Eleni Davis,9.87,187.53
97192,224201,0030-01 TEASPOON SHANGARILA18/8 - DZ - STOCK,N/A,N Stock Active,0030-01,09/12/2024,23,FOODWARE LLC,08/23/2024,Eleni Davis,7.94,182.62
97193,224204,0030-04 BOUILLON SPOON18/8 - SHANGARILA - DZ,N/A,N Stock Active,0030-04,09/22/2024,26,FOODWARE LLC,09/13/2024,Eleni Davis,10.09,262.34
97194,224205,0030-05 DINNER FORK SHANGARILA18/8 - DZ - STOCK,N/A,N Stock Active,0030-05,09/17/2024,67,FOODWARE LLC,09/13/2024,Eleni Davis,11.31,757.77
88821,224364,SCP64CW SCOOP 64OZ CLEAR EASTOCK,N/A,N Stock Active,SCP64CW-135,09/17/2024,9,1610 CAMBRO MANUFACTURING COMPANY,N/A,Eleni Davis,6.71,60.39
88822,224412,4412HD/12 TONG HINGED 12" HDEA -,N/A,N Stock Active,4412HD/12,09/17/2024,30,2842 EDLUND COMPANY LLC,06/25/2024,Eleni Davis,6.82,204.60
88823,224416,4416HD/12 TONG HINGE 16" HD EASTOCK,N/A,N Stock Active,EDLUND COMPANY LLC,09/17/2024,22,2842 EDLUND COMPANY LLC,06/25/2024,Eleni Davis,8.6,189.20
88824,224696,46961 CABERNET WINE 16OZ 24/CSSTOCK,N/A,N Stock Active,46961,09/16/2024,1,1711 CARDINAL INTERNATIONAL INC,08/16/2024,Eleni Davis,120.48,120.48
88825,225020,5020 PANELED MUG 16OZ 12/CS0,N/A,O Non Stock Inactive,5020,N/A,2,SUPREME HOTEL & RESTAURANT SUPPLY,N/A,Eleni Davis,59.91,119.82
116052,225026,1226 WAITERS CORKSCREW EACH STOCK,N/A,N Stock Active,1226,N/A,27,11545 TABLECRAFT PRODUCTS CO. INC.,N/A,Eleni Davis,1.27,34.29
88828,225219,N7010 ARKADIA FRY PAN 10"N/SSTOCK,N/A,N Stock Active,N7010,09/15/2024,6,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,21.65,129.90
88830,225322,DRG-10H DREDGE 10OZ W/O HandleSTOCK   S/S,N/A,N Stock Active,DRG-10H,09/22/2024,16,FOODWARE LLC,09/13/2024,Eleni Davis,1.67,26.72
88832,225506,550607 PLASTIC TUMBLER CLEAR9.5oz STACKABLE 72/CS -,N/A,O Non Stock Inactive,550607,N/A,1,CFS BRANDS  LLC,N/A,Eleni Davis,35.37,35.37
88840,227111,7110 RUBBER HANDLE GRIP 5"FITS 7-8-10" FRY PAN  EA STOCK,N/A,N Stock Active,7110,08/06/2024,24,12700 THE VOLLRATH COMPANY  L.L.C.,08/16/2024,Eleni Davis,2.16,51.84
88843,227802,90063 SUPERPAN FULLX6 STEAMPAN PERFORATED SS - EA,N/A,O Non Stock Inactive,90063,09/19/2024,3,12700 THE VOLLRATH COMPANY  L.L.C.,07/22/2024,Eleni Davis,74.43,223.29
88848,229189,2918P MAGNETIC HOLDER 18" EAKNIFE HOLDER - STOCK,N/A,N Stock Active,2918P,08/30/2024,2,11545 TABLECRAFT PRODUCTS CO. INC.,09/09/2024,Eleni Davis,8.82,17.64
129765,229309,BLACK CHAFER RACK HALF SIZE WIRE FRAME - 18/CS - STOCK,N/A,N Stock Active,FWR-S-01-18,09/16/2024,21,PICO HOSPITALITY INC.,08/22/2024,Eleni Davis,27.9,585.90
88852,229931,H931 CRUET O&V GLASS 16OZ 6/CS,N/A,O Non Stock Inactive,H931,N/A,6,11545 TABLECRAFT PRODUCTS CO. INC.,N/A,Eleni Davis,5.39,32.34
123898,231139,7.75" BLK PAPER GIANT STRAW UNWRAPPED 6/500/CS,N/A,N Stock Active,700132,08/01/2024,13,11545 TABLECRAFT PRODUCTS CO. INC.,08/19/2024,Eleni Davis,77.88,1012.44
88871,231202,RFSC12148 LID 22QT RND WHITEEA -,N/A,O Non Stock Inactive,RFSC12148,05/21/2024,6,1610 CAMBRO MANUFACTURING COMPANY,06/10/2024,Eleni Davis,2.67,16.02
88872,231601,1600CT110 16" SERVING TRAY 12/NON SKID BLACK -,N/A,N Stock Active,1600CT110,07/10/2024,38,1610 CAMBRO MANUFACTURING COMPANY,N/A,Eleni Davis,15.46,587.48
108608,233118,RO-18 CHINA BOWL 16OZ CERAMIC AMERICAN WHITE - 36/CS S/O,N/A,O Non Stock Inactive,RO-18,N/A,3,4537 INTERNATIONAL TABLEWARE  INC.,N/A,Eleni Davis,71.89,215.67
88882,233245,1524G CUTLERY BIN 4COMPT EAGREY  STOCK,N/A,N Stock Active,1524G,09/19/2024,7,11545 TABLECRAFT PRODUCTS CO. INC.,09/19/2024,Eleni Davis,7.15,50.05
97203,236023,BCS-3 BELL CREAMER 3OZ S/S DOZ,N/A,N Stock Active,BCS-3,08/29/2024,13,FOODWARE LLC,06/24/2024,Eleni Davis,12.36,160.68
97204,236146,MSPD-4X MEASURE SPOON 4PC SETSTOCK,N/A,N Stock Active,MSPD-4X,09/20/2024,20,FOODWARE LLC,09/19/2024,Eleni Davis,1.72,34.40
102225,236512,36512000 BLADES REPLACEMEN WINDOW SCRAPER - 10/PK STOCK,N/A,N Stock Active,36512000,N/A,28,CFS BRANDS  LLC,N/A,Eleni Davis,7.96,222.88
88902,237008,M37008 BAR SHAKER 28OZ SS BARFLY - EA - STOCK,N/A,N Stock Active,M37008,08/29/2024,1,7227 MERCER TOOL CORP,06/07/2024,Eleni Davis,7.57,7.57
88903,237695,E7695 SENSATION WINE 24/CS13-3/4OZ,N/A,O Non Stock Inactive,E7695,N/A,2,1711 CARDINAL INTERNATIONAL INC,N/A,Eleni Davis,83.83,167.66
126779,237746,77746 COOLER GLASS 16OZ NEW ORLEANS - 36/CS STOCK,N/A,N Stock Active,77746,09/16/2024,21,555 ANCHOR HOCKING LLC,08/22/2024,Eleni Davis,118.94,2497.74
88908,240026,40026 BROILER BRUSH 30" EACHSTOCK OVEN GRILL GRIDDLE,N/A,N Stock Active,40026,09/18/2024,7,CFS BRANDS  LLC,08/29/2024,Eleni Davis,21.1,147.70
88912,240255,RTP14 DISHRACK TRAYS/PANS BLUEXTALL PEGS - EA -,N/A,O Non Stock Inactive,RTP14,N/A,1,CFS BRANDS  LLC,N/A,Eleni Davis,18.17,18.17
88913,240294,40294 BROILER BRUSH 2EA/CSSELL BY EACH STOCK,N/A,N Stock Active,4029400,09/23/2024,10,CFS BRANDS  LLC,08/29/2024,Eleni Davis,43.61,436.10
88917,245307,4530-807 TULIP DISH Clear 24/CS5 OZ SWIRL BOWL -,N/A,O Non Stock Inactive,4530-807,N/A,28,CFS BRANDS  LLC,N/A,Eleni Davis,28.43,796.04
88918,247003,47003 PIANO WHIP 12" EANYLON Handle. STOCK,N/A,N Stock Active,47003,09/19/2024,21,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,10.04,210.84
88919,247005,47005 PIANO WHIP 16" EANYLON HANDLE - STOCK,N/A,N Stock Active,47005,09/15/2024,4,12700 THE VOLLRATH COMPANY  L.L.C.,08/16/2024,Eleni Davis,11.93,47.72
88920,247091,47091 FRENCH WHIP 12" EANYLON Handle. STOCK,N/A,N Stock Active,47091,08/26/2024,14,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,11.66,163.24
88921,247093,47093 FRENCH WHIP 16" EANYLON Handle. STOCK,N/A,N Stock Active,47093,09/13/2024,2,12700 THE VOLLRATH COMPANY  L.L.C.,06/06/2024,Eleni Davis,13.91,27.82
88922,247094,47094 FRENCH WHIP 18" EANYLON Handle. STOCK,N/A,N Stock Active,47094,09/16/2024,7,12700 THE VOLLRATH COMPANY  L.L.C.,07/10/2024,Eleni Davis,15.17,106.19
88923,247097,47097 FRENCH WHIP 24"  EANYLON HND. STOCK,N/A,N Stock Active,47097,09/20/2024,6,12700 THE VOLLRATH COMPANY  L.L.C.,08/26/2024,Eleni Davis,20.16,120.96
88924,247139,47139 WHITE DISHER #6 5-1/3OZSTOCK,N/A,N Stock Active,47139,09/22/2024,31,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,10.26,318.06
88925,247140,47140 GREY DISHER #8 4OZ  EA,N/A,N Stock Active,47140,09/23/2024,80,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,10.26,820.80
88926,247141,47141 IVORY DISHER #10 3-1/4OZSTOCK,N/A,N Stock Active,47141,09/18/2024,2,12700 THE VOLLRATH COMPANY  L.L.C.,09/18/2024,Eleni Davis,10.26,20.52
88927,247142,47142 GREEN DISHER #12 2-2/3OZSTOCK,N/A,N Stock Active,47142,09/19/2024,14,12700 THE VOLLRATH COMPANY  L.L.C.,09/18/2024,Eleni Davis,10.26,143.64
88928,247143,47143 DK BLUE DISHER #16 2OZ ESTOCK,N/A,N Stock Active,47143,09/23/2024,11,12700 THE VOLLRATH COMPANY  L.L.C.,09/06/2024,Eleni Davis,10.26,112.86
88929,247144,47144 DISHER #20 1-5/8OZSTOCK    YELLOW,N/A,N Stock Active,47144,09/18/2024,5,12700 THE VOLLRATH COMPANY  L.L.C.,06/17/2024,Eleni Davis,10.26,51.30
88931,247146,47146 BLACK DISHER #30 1OZ  EASTOCK,N/A,N Stock Active,47146,09/13/2024,28,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,10.26,287.28
88932,247147,47147 ORCHID DISHER #40 3/4OZJACOBS PRIDE - STOCK,N/A,N Stock Active,47147,09/21/2024,22,12700 THE VOLLRATH COMPANY  L.L.C.,07/22/2024,Eleni Davis,10.26,225.72
88933,247705,47705 HAMBURGER PRESS,N/A,O Non Stock Inactive,47705,N/A,11,12700 THE VOLLRATH COMPANY  L.L.C.,N/A,Eleni Davis,21.51,236.61
102226,248003,40480EC04 BRUSH COUNTER  EA YELLOW 13" LONG - STOCK,N/A,N Stock Active,40480EC04,09/09/2024,28,CFS BRANDS  LLC,N/A,Eleni Davis,8.81,246.68
102228,248006,40480EC05  BRUSH COUNTER RED 13" LONG - EA -,N/A,O Non Stock Inactive,40480EC05,06/14/2024,5,CFS BRANDS  LLC,06/17/2024,Eleni Davis,9.25,46.25
88937,249801,4980110 LADLE 1OZ 1-PC S/S EAJACOBS PRIDE STOCK,N/A,N Stock Active,4980110,07/26/2024,13,12700 THE VOLLRATH COMPANY  L.L.C.,N/A,Eleni Davis,9.5,123.50
88938,249802,4980210 LADLE 2OZ 1-PC H/D EAJACOBS PRIDE STOCK,N/A,N Stock Active,4980210,09/05/2024,12,12700 THE VOLLRATH COMPANY  L.L.C.,08/16/2024,Eleni Davis,10.58,126.96
88939,249808,4980810 LADLE 8OZ 1-PC S/S EASTOCK,N/A,N Stock Active,4980810,06/18/2024,9,12700 THE VOLLRATH COMPANY  L.L.C.,06/20/2024,Eleni Davis,15.3,137.70
88945,250018,CRAB MALLETS LARGE BUSTER 100STOCK,N/A,N Stock Active,0,09/04/2024,44,5076 J.O. SPICE CO. INC.,08/29/2024,Eleni Davis,58.75,2585.00
88965,250082,BAMP35 3.5" PADDLE PICK 100/PKSTOCK 12/PKS/CS  BAMBOO,N/A,N Stock Active,BAMP35,09/18/2024,197,11545 TABLECRAFT PRODUCTS CO. INC.,09/16/2024,Eleni Davis,1.24,244.28
88969,250095,BAMP45 4.5" Bamboo Paddle Pick 12/100/cs,N/A,N Stock Active,BAMP45,09/23/2024,303,11545 TABLECRAFT PRODUCTS CO. INC.,09/18/2024,Eleni Davis,0.92,278.76
129767,250725,07301 WHIP CREAM CHARGER 24/BOX STOCK,N/A,N Stock Active,07301,09/23/2024,75,4592 ISI NORTH AMERICA,09/06/2024,Eleni Davis,12.75,956.25
109279,257791,W14 BEECHWOOD SPOON 14" EACH SPEC ORDER,N/A,O Non Stock Inactive,W14,N/A,11,11545 TABLECRAFT PRODUCTS CO. INC.,N/A,Eleni Davis,1.55,17.05
88984,262599,UTPH-9K UTILITY TONG 9" BLACKHANDLE HEAT RESIST 220 EA STOC,N/A,N Stock Active,UTPH-9K,07/30/2024,6,FOODWARE LLC,09/10/2024,Eleni Davis,3.11,18.66
88986,264324,6432420 SPOODLE PERF. 4OZ EAJACOBS PRIDE S/S STOCK,N/A,N Stock Active,6432420,09/03/2024,13,12700 THE VOLLRATH COMPANY  L.L.C.,09/06/2024,Eleni Davis,10.08,131.04
109431,264403,64403 SPOON SERV.SOLID 13"EA JACOBS PRIDE S/S - S/O,N/A,O Non Stock Inactive,64403,06/14/2024,8,12700 THE VOLLRATH COMPANY  L.L.C.,07/02/2024,Eleni Davis,8.64,69.12
88991,266200,20229 STM PAN 1/2X2.5 SS EA6/CSE,N/A,N Stock Active,20229,09/19/2024,491,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,10.2,5008.20
88993,266302,20069 STM PAN FULLX6 S/S EASTOCK,N/A,N Stock Active,20069,09/19/2024,35,12700 THE VOLLRATH COMPANY  L.L.C.,06/17/2024,Eleni Davis,29.7,1039.50
88994,266401,EPP400110 FRONT LOADER EACAM GOBOX - STOCK QUOTE 18348,N/A,N Stock Active,EPP400110,09/18/2024,52,1610 CAMBRO MANUFACTURING COMPANY,09/10/2024,Eleni Davis,166.56,8661.12
108082,266402,EPP180SW110 TOP LOADER EA CAM GOBOX,N/A,O Non Stock Inactive,EPP180SW110,09/21/2024,25,1610 CAMBRO MANUFACTURING COMPANY,07/25/2024,Eleni Davis,41.21,1030.25
88996,266404,CDC300358 CAMDOLLY EAFOR EPP CAM GO BOXES,N/A,N Stock Active,CDC300358,09/23/2024,11,1610 CAMBRO MANUFACTURING COMPANY,09/17/2024,Eleni Davis,107.1,1178.10
88997,266408,8300016708 EPP TOP LOADER EA8300040568 - STOCK EPP-Box,N/A,N Stock Active,8300016708 40568,09/22/2024,99,11707 THERMOHAUSER OF AMERICA INC.,09/16/2024,Eleni Davis,25.26,2500.74
88998,266409,4000249668 EPP FRONT LOADER EA,N/A,O Non Stock Inactive,4000249668,N/A,2,11707 THERMOHAUSER OF AMERICA INC.,N/A,Eleni Davis,126.69,253.38
103806,266411,CDC400358 CAMDOLLY EA 4 CASTER,N/A,N Stock Active,CDC400358,08/22/2024,1,1610 CAMBRO MANUFACTURING COMPANY,09/05/2024,Eleni Davis,121.5,121.50
97219,266624,124C-1 Clear SQUEEZE BOTTLE 24OZSOLD BY DOZEN STOCK,N/A,N Stock Active,124C-1,09/05/2024,4,11545 TABLECRAFT PRODUCTS CO. INC.,09/16/2024,Eleni Davis,10.44,41.76
109706,266684,607410 STEAK WEIGHT CAST IRON EACH,N/A,O Non Stock Inactive,607410,N/A,1,CFS BRANDS  LLC,N/A,Eleni Davis,4.1,4.10
89000,266686,3033 STEAK WEIGHT CAST IRON24/CS 4.25X8.25 STOCK,N/A,N Stock Active,3033,07/10/2024,8,11545 TABLECRAFT PRODUCTS CO. INC.,06/26/2024,Eleni Davis,8.28,66.24
105251,266817,TERRY OVEN MITT 17" PAIR817TM NO LINING/STM BARRIER,N/A,N Stock Active,817TM,09/11/2024,1,CFS BRANDS  LLC,09/11/2024,Eleni Davis,13.71,13.71
89003,270223,C-WPF CHAFING PAN 8QT WATERDEEP FULL SIZE SS - EA - STOCK,N/A,N Stock Active,C-WPF,09/18/2024,37,FOODWARE LLC,09/13/2024,Eleni Davis,18.49,684.13
89004,270266,70266 CHAFING DISH FRAME CHALKHOLDS 1/2 & FULL SIZE EA,N/A,N Stock Active,70266,09/18/2024,27,1632 STERNO PRODUCTS LLC,09/04/2024,Eleni Davis,128.66,3473.82
89005,271001,71001 FOOD WARMER 120V/700W EA,N/A,N Stock Active,71001,09/20/2024,4,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,178.83,715.32
115789,272414,SLMC2414 MEASURING CUP 4PC SET 1CUP-1/4-1/3-1/2 - SET - S/O,N/A,O Non Stock Inactive,SLMC2414,06/18/2024,20,11736 THUNDER GROUP  INC.,N/A,Eleni Davis,3.91,78.20
97223,278100,100TC REPL.TOPS-SQUEEZE BOTTLEFOR 124C-1 24OZ,N/A,N Stock Active,100TC,09/22/2024,204,11545 TABLECRAFT PRODUCTS CO. INC.,09/18/2024,Eleni Davis,2.76,563.04
89008,278121,13-411 BOTTLE OPENER/CHURCH KYPKG OF 10,N/A,N Stock Active,13-411,04/02/2024,7,11126 SPILL-STOP MFG. CO.,N/A,Eleni Davis,5,35.00
97232,280527,K-80P KNIFE STEAK JUMBO 9.5"DZ -,N/A,N Stock Active,K-80P,09/19/2024,25,FOODWARE LLC,09/13/2024,Eleni Davis,13.67,341.75
100905,280903,MK0903 BLUE BANDAID 40/BXKNUCKLE,N/A,O Non Stock Inactive,MK0903,05/22/2024,1,CFS BRANDS  LLC,N/A,Eleni Davis,7.96,7.96
103723,280904,1-650  1X3 BLUE BANDAIDS 50/BX,N/A,N Stock Active,1-650,09/19/2024,11,161 ACME UNITED CORPORATION,05/21/2024,Eleni Davis,4.36,47.96
103724,280905,G173 BLUE BANDAID 25/BX,N/A,N Stock Active,G173,07/31/2024,15,161 ACME UNITED CORPORATION,05/21/2024,Eleni Davis,3.95,59.25
103725,280906,G174 BLUE BANDAID 40/BX,N/A,N Stock Active,G174,09/19/2024,17,134 TRIMEGA PURCHASING ASSOCIATION,N/A,Eleni Davis,5.5,93.50
89020,288509,DP-509-W PLATE 9" WHITE 24/CSSTOCK  MELAMINE,N/A,N Stock Active,DP-509-W,06/25/2024,2,FOODWARE  LLC,07/23/2024,Eleni Davis,75.84,151.68
89021,290233,75269 1/6 STM TABLE PAN COVERSS SLOTTED - STOCK   6/CS,N/A,N Stock Active,75269,08/26/2024,12,12700 THE VOLLRATH COMPANY  L.L.C.,06/21/2024,Eleni Davis,7,84.00
89023,290283,H5169 OLD FASHIONED GLASS 12OZ STACK UP 12/CS,N/A,N Stock Active,H5169,09/04/2024,5,1711 CARDINAL INTERNATIONAL INC,07/30/2024,Eleni Davis,31.44,157.20
89026,292190,JC-19 JUICE SQUEEZER 19" HD0,N/A,O Non Stock Inactive,JC-19,N/A,1,FOODWARE LLC,N/A,Eleni Davis,104.81,104.81
89031,298482,98482 ENTREE DISH 9" CHINABRIGHT WHITE - 24/CS STOCK,N/A,N Stock Active,98482,03/04/2024,5,217 ALADDIN TEMP-RITE LLC,06/05/2024,Eleni Davis,130.32,651.60
89044,312113,SFC12453 LID 12-18-22QT SQUAREBLUE - EA -,N/A,N Stock Active,SFC12453,09/20/2024,373,1610 CAMBRO MANUFACTURING COMPANY,09/19/2024,Eleni Davis,3.3,1230.90
89045,314151,OETR314151 OPEN END TRAY RACKFOR DISHMACHINE,N/A,N Stock Active,OETR314151,09/18/2024,4,1610 CAMBRO MANUFACTURING COMPANY,07/31/2024,Eleni Davis,20.56,82.24
122058,323700,FDF008BSS23 DINNER FORK 8" LUCA BRUSHED - DZ - STOCK,N/A,N Stock Active,FDF008BSS23,03/25/2024,7,3527 FRONT OF THE HOUSE,N/A,Eleni Davis,41.16,288.12
122059,323701,FSF008BSS23 SALAD FORK 7" LUCA BRUSHED - DZ,N/A,O Non Stock Inactive,FSF008BSS23,09/19/2024,24,3527 FRONT OF THE HOUSE,06/21/2024,Eleni Davis,38.76,930.24
122062,323704,FDS008BSS23 DINNER SPOON 8" LUCA BRUSHED - DZ - STOCK,N/A,N Stock Active,FDS008BSS23,N/A,8,3527 FRONT OF THE HOUSE,N/A,Eleni Davis,41.16,329.28
122063,323705,FDF004MSS23 DINNER FORK 8" CAMERON MIRRORED - DZ - STOCK,N/A,N Stock Active,FDF004MSS23,N/A,6,3527 FRONT OF THE HOUSE,N/A,Eleni Davis,38.76,232.56
122066,323708,FTS004MSS23 TEASPOON 6" CAMERON MIRRORED - DZ - STOCK,N/A,N Stock Active,FTS004MSS23,N/A,6,3527 FRONT OF THE HOUSE,N/A,Eleni Davis,31.44,188.64
122067,323709,FDS004MSS23 DINNER SPOON 7.25" CAMERON MIRRORED - DZ -,N/A,O Non Stock Inactive,FDS004MSS23,N/A,1,3527 FRONT OF THE HOUSE,N/A,Eleni Davis,38.76,38.76
100907,330732,17" NEOPRENE WITH JERSEY LINING STOCK DISHWASH GLOVES 1217EL,N/A,N Stock Active,1217EL,09/20/2024,32,CFS BRANDS  LLC,05/21/2024,Eleni Davis,25.14,804.48
89079,330766,M33413L CUT GLOVE LARGE WHITEMILLENNIA - EA -,N/A,N Stock Active,M33413L,05/15/2024,16,7227 MERCER TOOL CORP,03/06/2024,Eleni Davis,5.31,84.96
126811,339785,3736 EMBASSY FTD HIBALL 8 OZ S/0  36/CS,N/A,O Non Stock Inactive,3736,N/A,2,SUPREME HOTEL & RESTAURANT SUPPLY,N/A,Eleni Davis,81.18,162.36
102229,365119,36511900 WINDOW SCRAPER EA FLOPAC 48X4 METAL HAND -,N/A,O Non Stock Inactive,36511900,08/07/2024,3,CFS BRANDS  LLC,08/07/2024,Eleni Davis,19.87,59.61
89090,366381,36S638151 DISHRACK FULL 36COMPSOFT GRAY - EA,N/A,O Non Stock Inactive,36S638151,06/11/2024,2,1610 CAMBRO MANUFACTURING COMPANY,06/13/2024,Eleni Davis,48.2,96.40
89096,394530,EMPLOYEES MUST WASH HANDS SIGN394530 - EA,N/A,N Stock Active,394530,09/20/2024,26,11545 TABLECRAFT PRODUCTS CO. INC.,09/16/2024,Eleni Davis,1.16,30.16
89099,400213,EXCALIBUR MARTINI 10OZ DOZ(FT)  STOCK   00213,N/A,N Stock Active,00213,06/11/2024,3,1711 CARDINAL INTERNATIONAL INC,07/24/2024,Eleni Davis,57.72,173.16
102232,418910,4189104 PUSH BROOM 24" SPARTA YELLOW HANDLE  EA,N/A,N Stock Active,41891EC04,05/11/2024,7,CFS BRANDS  LLC,05/30/2024,Eleni Davis,17.31,121.17
100275,453770,37701 DISINFECTING WIPES 12/CS80CT FLOW PACK FRESH SCENT,N/A,N Stock Active,37701,09/23/2024,30,CFS BRANDS  LLC,08/29/2024,Eleni Davis,29.68,890.40
99719,455676,1639HT 16oz BEER/MIXING GLASS HEAT TREATED 24/CS,N/A,N Stock Active,1639HT,09/18/2024,2,LIBBEY GLASS LLC,09/09/2024,Eleni Davis,48,96.00
83908,457438,37608 Food Contact Sanitizing Wipes Soft Pack 12/80/cs,N/A,N Stock Active,37608,09/23/2024,216,CFS BRANDS  LLC,09/11/2024,Eleni Davis,46.3,10000.80
83909,457444,37301 GYM WIPE 4/800CT/CSDISINFECTANT WIPES LEMON SCENT,N/A,N Stock Active,37301,09/20/2024,61,CFS BRANDS  LLC,09/09/2024,Eleni Davis,64.96,3962.56
83910,457446,33808 FOOD CONTACT WIPE 12/100SANITIZING WIPE 100CT CANISTER,N/A,N Stock Active,33808,09/23/2024,3,CFS BRANDS  LLC,08/29/2024,Eleni Davis,58.36,175.08
83911,457450,37630 MULTI TASK WIPES 600/CS6/100/CS BUCKETS SOLD SEPARATE,N/A,N Stock Active,37630,09/19/2024,104,CFS BRANDS  LLC,08/29/2024,Eleni Davis,22.4,2329.60
83912,457455,67811 BABY WIPES REFILL 12/80/UNSCENTED,N/A,O Non Stock Inactive,67811,N/A,4,CFS BRANDS  LLC,N/A,Eleni Davis,19.61,78.44
109062,457456,33900 CART WIPES 12/240 CS DISINFECTANT WIPES,Rick Stark,N Stock Active,33900,09/10/2024,3,CFS BRANDS  LLC,09/11/2024,Eleni Davis,64,192.00
89124,457462,38030 MULTI TASK BUCKET EAFOR MULTI TASK WIPES  4/CS,N/A,N Stock Active,38030,06/28/2024,8,CFS BRANDS  LLC,07/18/2024,Eleni Davis,6.4025,51.22
118682,457471,37502 SANITIZING WIPES 4/CS 1200 WIPES PER ROLL S/O,N/A,N Stock Active,37502,06/26/2024,19,CFS BRANDS  LLC,08/19/2024,Eleni Davis,92.15,1750.85
89132,472024,D2024 EXCAL MARTINI 7.5OZ 12/c(TS)  STOCK,N/A,N Stock Active,D2024,09/12/2024,7,1711 CARDINAL INTERNATIONAL INC,08/16/2024,Eleni Davis,52.27,365.89
89133,475057,H5057 SHOT GLASS 1-3/4OZ 72/CS0,N/A,N Stock Active,H5057,09/19/2024,2,1711 CARDINAL INTERNATIONAL INC,09/19/2024,Eleni Davis,77.87,155.74
89147,501145,50114 BUTANE CULINARY TORCHSTOCK 10/CS,N/A,N Stock Active,50218,09/19/2024,7,1632 STERNO PRODUCTS LLC,08/09/2024,Eleni Davis,25.18,176.26
89149,501789,CMST-9K BUTANE STOVE 9000BTUWITH CARRYING CASE - EA - STOCK,N/A,N Stock Active,CMST-9K,09/17/2024,20,4155 HOLLOWICK INC.,N/A,Eleni Davis,28.69,573.80
121801,512212,QUAT SANITIZING TABLETS 4/200 STERILIZER SANI-TABS - STOCK,N/A,N Stock Active,DIS-207,09/22/2024,74,FOODWARE LLC,09/13/2024,Eleni Davis,35.69,2641.06
89428,530514,30514 36HR SOFT LIGHT 36/CSSTOCK 2-3/4HX2-3/8DIA",N/A,N Stock Active,30514,09/16/2024,31,1632 STERNO PRODUCTS LLC,09/04/2024,Eleni Davis,27.92,865.52
89502,534104,WASTE CONTAINER 44 GAL YELLOW44 GAL BRONCO ROUND - EA,N/A,O Non Stock Inactive,34104404,N/A,4,CFS BRANDS  LLC,N/A,Eleni Davis,27.58,110.32
124281,534106,WASTE CONTAINER 55GAL BLACK 55 GAL BRONCO ROUND EA -,N/A,O Non Stock Inactive,84105503,05/29/2024,2,CFS BRANDS  LLC,06/17/2024,Eleni Davis,63.23,126.46
89505,534114,WASTE CONTAINER 44 GAL  BLUE44 GAL BRONCO ROUND - EA,N/A,O Non Stock Inactive,34104414,N/A,2,CFS BRANDS  LLC,N/A,Eleni Davis,22.99,45.98
116112,534293,PWR-28K WASTE BASKET 28QT RECTANGULAR BLACK - EA STOCK,N/A,N Stock Active,PWR-28K,09/18/2024,8,FOODWARE LLC,08/23/2024,Eleni Davis,4.96,39.68
