Contract ID,SAP Code,Sell Price
7400324,1000004,17.63
7400324,1000005,12.74
7400324,1000007,27.28
7400324,1000009,22.25
7400324,1000010,72.44
7400324,1000013,43.63
7400324,1000144,20.46
7400324,1000162,33.19
7400324,1000166,41.52
7400324,1000167,50.74
7400324,1000168,47.98
7400324,1000169,28.38
7400324,1000179,4.04
7400324,1000181,15.69
7400324,1000183,7.92
7400324,1000185,36.86
7400324,1000186,33.7
7400324,1000187,24.42
7400324,1000188,7.33
7400324,1000189,24.09
7400324,1000191,5.35
7400324,1000192,12.14
7400324,1000193,17.16
7400324,1000204,4.18
7400324,1000205,6.57
7400324,1000206,20.56
7400324,1000210,6.72
7400324,1000211,108.56
7400324,1000215,20.89
7400324,1000216,49.3
7400324,1000218,71.1
7400324,1000221,43.95
7400324,1000222,404.06
7400324,1000223,557.76
7400324,1000225,275.66
7400324,1000227,144.17
7400324,1000414,93.98
7400324,1000415,86.86
7400324,1000417,79.47
7400324,1000419,46.94
7400324,1000420,40.15
7400324,1000421,44.69
7400324,1000423,34.85
7400324,1000424,35.44
7400324,1000425,50.17
7400324,1000427,56.96
7400324,1000428,59.34
7400324,1000432,50.45
7400324,1000433,79.59
7400324,1000434,74.57
7400324,1000435,64.1
7400324,1000436,48.69
7400324,1000437,46.39
7400324,1000438,109.99
7400324,1000439,60.35
7400324,1000440,71.25
7400324,1000441,61.26
7400324,1000443,52.99
7400324,1000444,69.81
7400324,1000445,71.09
7400324,1000446,45.86
7400324,1000447,51.25
7400324,1000449,1.18
7400324,1000451,1.18
7400324,1000457,23.5
7400324,1000458,23.5
7400324,1000463,49.07
7400324,1000464,52.15
7400324,1000465,31.94
7400324,1000466,60.97
7400324,1000467,47.96
7400324,1000468,78.84
7400324,1000469,92.13
7400324,1000470,34.27
7400324,1000471,55.07
7400324,1000472,86.08
7400324,1000473,38
7400324,1000474,55.27
7400324,1000475,67.83
7400324,1000477,69.28
7400324,1000486,47.94
7400324,1000487,52.93
7400324,1000489,51.56
7400324,1000490,28.01
7400324,1000491,34.56
7400324,1000496,1.18
7400324,1000497,1.18
7400324,1000527,34.08
7400324,1000530,81.08
7400324,1000532,73.56
