Contract ID,SAP Code,Sell Price
7070824,1000007,27.35
7070824,1000007,27.35
7070824,1000008,61.49
7070824,1000008,61.49
7070824,1000010,67.84
7070824,1000013,44.16
7070824,1000013,44.16
7070824,1000067,68.94
7070824,1000069,129.83
7070824,1000072,33.45
7070824,1000153,25.86
7070824,1000166,40.71
7070824,1000168,51.27
7070824,1000171,54.4
7070824,1000348,48.62
7070824,1000355,34.26
7070824,1000356,34.74
7070824,1000371,64.28
7070824,1000385,83.82
7070824,1000386,62.05
7070824,1000393,88
7070824,1000395,83.83
7070824,1000399,73.06
7070824,1000402,73.5
7070824,1000414,87.6
7070824,1000414,87.6
7070824,1000415,80.6
7070824,1000415,80.6
7070824,1000417,78.49
7070824,1000417,78.49
7070824,1000419,45.02
7070824,1000419,45.02
7070824,1000420,37.72
7070824,1000420,37.72
7070824,1000421,47.1
7070824,1000421,47.1
7070824,1000423,32.62
7070824,1000423,32.62
7070824,1000424,32
7070824,1000424,32
7070824,1000425,49.12
7070824,1000425,49.12
7070824,1000427,55.77
7070824,1000427,55.77
7070824,1000428,55.56
7070824,1000428,55.56
7070824,1000432,53.27
7070824,1000432,53.27
7070824,1000433,69.81
7070824,1000433,69.81
7070824,1000434,71.48
7070824,1000435,58.73
7070824,1000435,58.73
7070824,1000436,43.79
7070824,1000437,45.43
7070824,1000437,45.43
7070824,1000438,105.59
7070824,1000438,105.59
7070824,1000439,56.36
7070824,1000439,56.36
7070824,1000440,73.25
7070824,1000440,73.25
7070824,1000441,59.79
7070824,1000443,48.43
7070824,1000443,48.43
7070824,1000444,61.59
7070824,1000444,61.59
7070824,1000446,43.22
7070824,1000446,43.22
7070824,1000447,48.84
7070824,1000447,48.84
7070824,1000463,42.41
7070824,1000463,42.41
7070824,1000464,49.53
7070824,1000464,49.53
7070824,1000465,30.6
7070824,1000466,58.54
7070824,1000466,58.54
7070824,1000467,45.9
7070824,1000467,45.9
7070824,1000468,76.12
7070824,1000468,76.12
7070824,1000470,32.29
7070824,1000470,32.29
7070824,1000472,87.78
7070824,1000473,37.47
7070824,1000473,37.47
7070824,1000474,51.84
7070824,1000474,51.84
7070824,1000475,68.39
7070824,1000475,68.39
7070824,1000477,67.41
7070824,1000477,67.41
7070824,1000486,48.3
7070824,1000486,48.3
7070824,1000487,53.68
7070824,1000487,53.68
7070824,1000489,52.46
7070824,1000489,52.46
7070824,1000490,28.63
7070824,1000490,28.63
7070824,1000491,35.04
7070824,1000491,35.04
7070824,1000513,69.27
7070824,1000521,26.35
7070824,1000565,65.03
7070824,1000566,273.42
7070824,1000569,41.42
7070824,1000573,47.28
7070824,1000630,50.87
7070824,1000637,54.86
7070824,1000641,141.09
7070824,1000655,92.28
7070824,1000667,77.9
7070824,1000799,75.95
7070824,1000800,80.67
7070824,1000800,80.67
7070824,1001332,46.96
7070824,1001332,46.96
7070824,1001349,57.12
7070824,1001349,57.12
7070824,1001409,40.49
7070824,1001436,11.01
7070824,1001438,38.66
7070824,1001439,42.3
7070824,1001450,44.05
7070824,1001451,67.14
7070824,1001465,69.23
7070824,1001477,55.38
7070824,1001670,61.14
7070824,1001670,61.14
7070824,1001730,30.14
7070824,1001771,24.08
7070824,1001864,84.42
7070824,1001865,21.56
7070824,1001919,49.95
7070824,1001919,49.95
7070824,1001934,61.44
7070824,1001980,17.79
7070824,1001982,31.43
7070824,1002002,26.71
7070824,1002011,22.77
7070824,1002014,29.22
7070824,1002020,33.3
7070824,1002021,39.53
7070824,1002022,30.58
7070824,1002100,47.28
7070824,1002104,32.04
7070824,1002503,64.8
7070824,1002504,82.49
7070824,1002504,82.49
7070824,1003040,35.08
7070824,1003041,32.71
7070824,1003059,44.94
7070824,1003063,18.98
7070824,1003083,29.12
7070824,1003095,26.78
7070824,1003102,30.07
7070824,1003227,35.16
7070824,1003280,46.77
7070824,1003282,126.78
7070824,1003351,54.34
7070824,1003351,54.34
7070824,1003355,71
7070824,1003355,71
7070824,1003356,64.42
7070824,1003382,273.42
7070824,1003384,43.91
7070824,1003454,31.18
7070824,1003483,31.08
7070824,1003520,26.71
7070824,1003568,44.21
7070824,1005144,35.93
7070824,1006592,45.71
7070824,1006932,34
7070824,1007120,39.92
7070824,1007123,91.55
7070824,1007127,50.99
7070824,1007764,34.25
7070824,1008289,29.09
7070824,1008896,0.01
7070824,1008928,31.76
7070824,1013524,12.66
7070824,1023404,59.36
7070824,1023404,59.36
7070824,1023698,30.69
7070824,1023698,30.69
7070824,1023721,20.38
7070824,1023721,20.38
7070824,1023753,39.98
7070824,1023753,39.98
7070824,1023896,57.98
7070824,1023896,57.98
7070824,1023914,55.26
7070824,1023914,55.26
7070824,1023915,45.38
7070824,1023915,45.38
7070824,1023972,29.01
7070824,1023972,29.01
7070824,1023976,21.56
7070824,1024012,29.94
7070824,1024282,61.23
7070824,1024299,76.22
7070824,1024299,76.22
7070824,1024301,43.03
7070824,1024301,43.03
7070824,1024372,299.4
7070824,1024546,72.83
7070824,1024546,72.83
7070824,1024731,27.54
7070824,1024991,43.63
7070824,1024991,43.63
7070824,1025113,68.08
7070824,1025123,49.52
7070824,1025123,49.52
7070824,1025129,47.19
7070824,1025276,40.88
7070824,1025276,40.88
7070824,1025315,46.05
7070824,1025315,46.05
7070824,1025339,22.69
7070824,1025339,22.69
