Contract ID,SAP Code,Sell Price
187_DNC,1000014,56.78
187_DNC,1000555,65.37
187_DNC,1001329,35.81
187_DNC,1001771,21.57
187_DNC,1002010,30.21
187_DNC,1002011,19.82
187_DNC,1002014,25.66
187_DNC,1002020,30.21
187_DNC,1002021,35.71
187_DNC,1002022,27.65
187_DNC,1003040,40.21
187_DNC,1003041,30.47
187_DNC,1003063,18.66
187_DNC,1003083,34.5
187_DNC,1003095,25.45
187_DNC,1003100,40.75
187_DNC,1003102,27.26
187_DNC,1003117,27.41
187_DNC,1003205,35.88
187_DNC,1003227,32.55
187_DNC,1003228,29.41
187_DNC,1003454,26.43
187_DNC,1003520,29.01
187_DNC,1003741,108
187_DNC,1006467,45.79
187_DNC,1007862,38.65
187_DNC,1009738,110.3
187_DNC,1010214,170.91
187_DNC,1010231,107.24
187_DNC,1010233,152.42
187_DNC,1010287,107.51
187_DNC,1010526,75.22
187_DNC,1010528,68.67
187_DNC,1010533,89.14
187_DNC,1010541,104.68
187_DNC,1010559,111.51
187_DNC,1010633,70.03
187_DNC,1010638,67.87
187_DNC,1010642,78.92
187_DNC,1010649,83.82
187_DNC,1010654,92.39
187_DNC,1010684,92.37
187_DNC,1010689,78.85
187_DNC,1010728,141.38
187_DNC,1010794,52.01
187_DNC,1010816,51.41
187_DNC,1010831,39.23
187_DNC,1010837,27.34
187_DNC,1010888,33.93
187_DNC,1010894,62.49
187_DNC,1010933,46.75
187_DNC,1010948,50.85
187_DNC,1010959,51.59
187_DNC,1010960,72.37
187_DNC,1010986,77.98
187_DNC,1010995,47.3
187_DNC,1010997,35.79
187_DNC,1010998,70.84
187_DNC,1011002,63.7
187_DNC,1011007,93.1
187_DNC,1011012,68.88
187_DNC,1011018,74.46
187_DNC,1011022,45.59
187_DNC,1011029,52.73
187_DNC,1011050,66.15
187_DNC,1011052,66.34
187_DNC,1011107,79.54
187_DNC,1011385,38.45
187_DNC,1011387,33.22
187_DNC,1011388,33.26
187_DNC,1011447,57.32
187_DNC,1011449,78.16
187_DNC,1011464,74.68
187_DNC,1011519,52.54
187_DNC,1011520,74.17
187_DNC,1011521,108.21
187_DNC,1011522,73.11
187_DNC,1011523,79.9
187_DNC,1011526,117.61
187_DNC,1011527,77.87
187_DNC,1011535,71.64
187_DNC,1011537,55.74
187_DNC,1011538,71.62
187_DNC,1011567,62.93
187_DNC,1011573,86.52
