Contract ID,SAP Code,Sell Price
7550724,1000010,74.6
7550724,1000013,44.93
7550724,1000144,21.72
7550724,1000162,36.73
7550724,1000166,42.76
7550724,1000167,52.25
7550724,1000168,49.41
7550724,1000169,29.22
7550724,1000179,4.16
7550724,1000181,16.15
7550724,1000183,8.16
7550724,1000185,37.96
7550724,1000186,34.71
7550724,1000187,25.15
7550724,1000188,7.79
7550724,1000189,24.81
7550724,1000191,5.51
7550724,1000192,12.5
7550724,1000193,17.67
7550724,1000202,11.01
7550724,1000204,4.31
7550724,1000205,6.76
7550724,1000206,21.72
7550724,1000210,6.92
7550724,1000211,111.8
7550724,1000215,21.52
7550724,1000216,50.78
7550724,1000218,73.22
7550724,1000221,45.26
7550724,1000222,416.13
7550724,1000223,574.42
7550724,1000227,148.48
7550724,1000414,96.78
7550724,1000415,89.45
7550724,1000419,48.34
7550724,1000420,41.35
7550724,1000423,35.89
7550724,1000424,36.5
7550724,1000425,51.67
7550724,1000427,58.67
7550724,1000428,61.11
7550724,1000432,51.96
7550724,1000433,81.97
7550724,1000436,50.15
7550724,1000437,47.77
7550724,1000439,62.15
7550724,1000440,73.38
7550724,1000441,63.09
7550724,1000443,54.58
7550724,1000445,73.21
7550724,1000446,47.23
7550724,1000447,52.78
7550724,1000464,53.7
7550724,1000465,32.89
7550724,1000466,62.79
7550724,1000467,49.4
7550724,1000468,81.2
7550724,1000470,35.3
7550724,1000472,88.65
7550724,1000473,39.13
7550724,1000474,56.92
7550724,1000475,69.86
7550724,1000477,71.35
7550724,1000486,49.37
7550724,1000487,54.52
7550724,1000489,53.1
7550724,1000490,28.85
7550724,1000491,35.59
7550724,1000497,1.21
7550724,1000511,50.68
7550724,1000527,32.59
7550724,1000530,76.85
7550724,1000532,60.53
7550724,1000535,48.17
7550724,1000536,59.78
7550724,1000537,34.72
7550724,1000538,40.07
7550724,1000539,30.12
7550724,1000540,31
7550724,1000541,32.75
7550724,1000542,35.24
7550724,1000544,36.45
7550724,1000545,42.54
7550724,1000547,36
7550724,1000548,49.83
7550724,1000549,40.18
7550724,1000550,70.49
7550724,1000551,70.73
7550724,1000555,75.33
7550724,1000557,34.25
7550724,1000565,52.07
7550724,1000566,261.38
7550724,1000568,27.87
7550724,1000570,139.65
7550724,1000573,29.51
7550724,1000578,157.22
7550724,1000584,8.64
7550724,1000585,76.09
7550724,1000592,198.36
7550724,1000594,147.63
7550724,1000599,86.33
7550724,1000600,7.39
7550724,1000601,96.2
7550724,1000602,114.72
7550724,1000603,46.03
7550724,1000606,23.89
7550724,1000607,225.51
7550724,1000619,13.59
7550724,1000723,14.21
7550724,1000799,72.61
7550724,1000800,81.66
7550724,1000864,42.7
7550724,1001216,80.88
7550724,1001327,64.68
7550724,1001329,40.18
7550724,1001330,69.44
7550724,1001331,79.26
7550724,1001332,48.79
7550724,1001338,64.78
7550724,1001344,64.14
7550724,1001345,6.41
7550724,1001348,66.16
7550724,1001349,60.19
7550724,1001396,76.16
7550724,1001409,44.05
7550724,1001430,48.43
7550724,1001436,10.53
7550724,1001438,40.99
7550724,1001439,42.78
7550724,1001450,42.11
7550724,1001465,67.38
7550724,1001477,45.98
7550724,1001619,36.73
7550724,1001670,67.16
7550724,1001672,35.41
7550724,1001675,13.63
7550724,1001676,4.27
7550724,1001677,4.96
7550724,1001680,8.05
7550724,1001681,8.41
7550724,1001736,5.02
7550724,1001740,27.57
7550724,1001745,62.62
7550724,1001746,25.96
7550724,1001771,31
7550724,1001781,9.31
7550724,1001806,86.86
7550724,1001808,125.9
7550724,1001846,11.01
7550724,1001854,5.69
7550724,1001856,21.16
7550724,1001868,66.45
7550724,1001877,304.36
7550724,1001878,176.14
7550724,1001932,51.16
7550724,1001934,64.99
7550724,1001964,46.56
7550724,1001985,101.47
7550724,1002002,41.91
7550724,1002008,54.48
7550724,1002010,42.76
7550724,1002011,28.78
7550724,1002014,37.38
7550724,1002020,42.76
7550724,1002021,50.52
7550724,1002022,39.9
7550724,1002039,10.12
7550724,1002042,14.78
7550724,1002048,12.46
7550724,1002059,116.07
7550724,1002075,5.48
7550724,1002079,11.57
7550724,1002100,33.07
7550724,1002104,32.12
7550724,1002480,89.31
7550724,1002484,79.64
7550724,1002500,44.37
7550724,1002501,28.29
7550724,1002503,69.98
7550724,1002504,91.96
7550724,1002505,34.26
7550724,1002506,31.33
7550724,1002509,32.37
7550724,1002511,12.69
7550724,1003040,57.03
7550724,1003041,53.22
7550724,1003055,4.49
7550724,1003063,27.02
7550724,1003064,14.68
7550724,1003083,48.96
7550724,1003095,36.96
7550724,1003100,71.13
7550724,1003102,39.16
7550724,1003126,51.76
7550724,1003137,48.96
7550724,1003147,21.35
7550724,1003189,16.03
7550724,1003204,59.29
7550724,1003205,51.76
7550724,1003225,7.22
7550724,1003227,46.18
7550724,1003229,59.72
7550724,1003240,11.01
7550724,1003267,23.6
7550724,1003272,25.52
7550724,1003357,31.75
7550724,1003382,261.38
7550724,1003384,48.21
7550724,1003391,8.19
7550724,1003396,11.74
7550724,1003454,46.17
7550724,1003477,32.26
7550724,1003483,42.76
7550724,1003518,19.12
7550724,1003520,41.91
7550724,1003976,58.56
7550724,1006498,61.16
7550724,1007123,80.51
7550724,1007428,36.36
7550724,1007764,42.2
7550724,1009161,73.71
7550724,1012677,71.78
7550724,1012678,53.72
7550724,1012679,83.17
7550724,1012780,57.33
7550724,1015494,3.28
7550724,1015508,9.78
