Contract ID,SAP Code,Sell Price
5720624,1003979,114.95
5720624,1004054,114.95
5720624,1004122,56.89
5720624,1004426,127.05
5720624,1005147,96.8
5720624,1005905,106.75
5720624,1005906,134.57
5720624,1008667,66.32
5720624,1008694,118.58
5720624,1010760,29.8
5720624,1013095,48.55
5720624,1013098,50.3
5720624,1013119,101.46
5720624,1013146,57.97
5720624,1013159,106.75
5720624,1013160,126.15
5720624,1013165,98.28
5720624,1013174,67.76
5720624,1013183,59.47
5720624,1013191,59.27
5720624,1013211,59.8
5720624,1013223,89.66
5720624,1013252,97.98
5720624,1013276,45.54
5720624,1013324,47.85
5720624,1013340,57.59
5720624,1013372,76.02
5720624,1013915,58.06
5720624,1013916,59.44
5720624,1013917,63
5720624,1013919,53.91
5720624,1013921,73.57
5720624,1013928,87.92
5720624,1013930,40.83
5720624,1013931,84.43
5720624,1013933,40.78
5720624,1013941,45.04
5720624,1013976,63.71
5720624,1013977,67.28
5720624,1014014,68.84
5720624,1014018,78.23
5720624,1014075,91.18
5720624,1014595,45.55
5720624,1014597,47.14
5720624,1014602,92.94
5720624,1014603,45.44
5720624,1014623,59.09
5720624,1014625,75.65
5720624,1014626,29.81
5720624,1014629,46.28
5720624,1014632,59.98
5720624,1014663,29.81
5720624,1014665,57.5
5720624,1014707,63.64
5720624,1014724,30.47
5720624,1014727,44.07
5720624,1014735,31.1
5720624,1014898,77.11
5720624,1014936,34.45
5720624,1014965,39.04
5720624,1014966,29.31
5720624,1014989,36.1
5720624,1014990,58.09
5720624,1014991,62.37
5720624,1014999,37.11
5720624,1015017,38.31
5720624,1015019,36.96
5720624,1015031,53.53
5720624,1015041,37.61
5720624,1015048,116.75
5720624,1015050,65.79
5720624,1015071,59.14
5720624,1015077,58.49
5720624,1015096,65.15
5720624,1015134,77.02
5720624,1015186,23.09
5720624,1015203,28.85
5720624,1015207,41.26
5720624,1015225,37.62
5720624,1016370,60.33
5720624,1016371,77.83
5720624,1016372,103.14
5720624,1016373,62.44
5720624,1016374,61.06
5720624,1016375,74.31
5720624,1016691,22.87
5720624,1016697,29.47
5720624,1016709,26.93
5720624,1016714,33.08
5720624,1016724,56.79
5720624,1016727,68.55
5720624,1016729,43.54
5720624,1016749,22.75
5720624,1016752,26.08
5720624,1016755,27.97
5720624,1016756,40.39
5720624,1016759,16.38
5720624,1016761,35.33
5720624,1016771,48.03
5720624,1016802,48.78
5720624,1019460,28.06
5720624,1137674,53.14
5720624,1150416,62.03
5720624,1150583,79.86
5720624,1161312,96.8
5720624,1167692,52.2
5720624,1168626,45.66
5720624,1170150,44.34
5720624,1170221,74.1
5720624,1171532,42.64
5720624,1173022,70.69
5720624,1173023,40.1
5720624,1173027,43.08
5720624,1184793,105.27
5720624,1185082,118.58
5720624,1185084,118.58
5720624,1185085,98.01
5720624,1188346,130.66
5720624,1191203,130.53
5720624,1194992,112
5720624,1199772,95.91
5720624,1202028,80.23
5720624,1204302,73.89
5720624,1204303,42.5
5720624,1204304,73.89
5720624,1204864,50.04
5720624,1210658,73.89
5720624,1213404,41.05
5720624,1220487,42.75
5720624,1222321,75.19
5720624,1223033,108.47
5720624,1238594,46.75
5720624,1243808,112
5720624,1243827,130.66
5720624,1244763,90.07
5720624,1245989,157
5720624,1247196,87.04
5720624,1247566,36.48
5720624,1248551,45.49
5720624,1250429,29.21
5720624,1254803,105.96
5720624,1260659,83.49
5720624,1260663,102.85
5720624,1262435,83.49
5720624,1262438,102.85
5720624,1263080,89.54
5720624,1264107,83.49
5720624,1266725,65.34
5720624,1271730,89.54
5720624,1275960,43.44
5720624,1276461,69.31
5720624,1279889,89.17
5720624,1280406,94.98
5720624,1280409,46.34
5720624,1283044,37.79
5720624,1283831,83.49
5720624,1286209,29.8
5720624,1289516,73.89
5720624,1294015,94.38
5720624,1295822,51.97
5720624,1295823,56.43
5720624,1295824,60.3
5720624,1295826,41.49
5720624,1297191,31.16
5720624,1303345,119.79
5720624,1303360,127.05
5720624,1303996,38.63
5720624,1308658,69.44
5720624,1308659,36.9
5720624,1310968,56.95
5720624,1318741,37.98
5720624,1323358,111.72
5720624,1323566,78.23
5720624,1325577,95.41
5720624,1325811,127.05
5720624,1326042,46.51
5720624,1329257,114.95
5720624,1335957,36.17
5720624,1337683,58.64
5720624,1338350,63.53
5720624,1338492,118.58
5720624,1340712,72.96
5720624,1342116,40.14
5720624,1344319,127.05
5720624,1344342,98.01
5720624,1345066,61.43
5720624,1345800,90.34
5720624,1348183,28.32
5720624,1348607,114.95
5720624,1348608,83.49
5720624,1348609,83.49
5720624,1352823,27.56
5720624,1354522,70.18
5720624,1356998,72.66
5720624,1357634,92.27
5720624,1359578,102.85
5720624,1359640,70.05
5720624,1360971,44.86
5720624,1361386,127.05
5720624,1361495,118.58
5720624,1363607,45.15
5720624,1364649,109.2
5720624,1368675,58.91
5720624,1368676,57.11
5720624,1368677,47.18
5720624,1376184,139.15
5720624,1379910,95.59
5720624,1379911,95.59
5720624,1380361,89.54
5720624,1380362,96.8
5720624,1380363,108.9
5720624,1383516,119.79
5720624,1391952,95.59
5720624,1393593,95.59
5720624,1393595,105.27
5720624,1394368,139.15
5720624,1394369,139.15
5720624,1404851,130.66
